text,label,source
"I know, we had a good time.  But ever since you guys moved out here, it seems like we've lost touch. ",sadness,MovieDialog
"A revolution is not a polite discussion in a parlor, Citizen Lieutenant.  One does not call it murder to kill such vermin. ",anger,MovieDialog
I couldn't face telling you. ,fear,MovieDialog
"Monsieur Varlac, I will count slowly to five, and if you have not begun to get down from the cart by then, I will carry out your execution, on the spot. ",anger,MovieDialog
I don't have to tell you of our latest difficulties. ,sadness,MovieDialog
"Naw, them dudes is assholes.  Especially that dog - Cheeco.  Watch this little ass, he's sneaky.  Plus, I got something better than a Cadillac. ",anger,MovieDialog
"Day-Day, if you don't hop that fence I'mma throw you over. ",anger,MovieDialog
"Thank you, sir.  I will do that. ",happiness,MovieDialog
Are you trying to insult me? ,anger,MovieDialog
"Hey, man, the pleasure's all mine. Thanks for the dog, and the money.  Maybe my dad won't kick my ass tonight. ",happiness,MovieDialog
"Excuse me, General Bonaparte, but I believe this is an extremely urgent matter, requiring your immediate attention. ",fear,MovieDialog
"Not in the least.  After all, what is adultery -- only a brief transaction on a couch, requiring a few minutes of privacy. ",disgust,MovieDialog
My God -- don't you recognize Mouton -- our regimental dog?  I would rather eat Cossack. ,disgust,MovieDialog
"Thanks a lot, Craig. ",happiness,MovieDialog
"Duroc, I have a bill here for 600,000 francs from Tirot, for building the Imperial throne and six decorated arm-chairs.  The amount is absurd -- and, at least twice too much. ",anger,MovieDialog
"Oh, no, I am very happy.  But you must have patience with me... I know nothing at all of what a wife must know.  And I know nothing about men. My papa has never allowed me even to have a pet of the male gender. ",happiness,MovieDialog
Nice house. Didn't expect you to answer. You must be one of those entertainers. What team you play for? ,happiness,MovieDialog
"Oh, I'm sorry about that. ",sadness,MovieDialog
"I wanted to kiss her, but she didn't want to kiss me... She slipped away, the moment I wanted to take her in my arms. ",sadness,MovieDialog
"You may have anything you wish, my sweet and lovely Marie-Louise. ",happiness,MovieDialog
"No one can say how the Emperor's thoughts work, Ambassador, and unless we move quickly, he might change his mind again. ",fear,MovieDialog
That's a nice piece of heat right there. ,happiness,MovieDialog
"I don't care, but promise you will never leave me. ",fear,MovieDialog
"Well, I'm sure that you will be just as pleased to have this as he will be. ",happiness,MovieDialog
Thanks for noticing.  It used ta be peaceful before they got out.  Took over the house and caused my mother's nervous breakdown. ,sadness,MovieDialog
I told Mortier that he would answer with his life for any looting. ,anger,MovieDialog
But did she have the best doctors? Wasn't there any chance at all to save her? ,sadness,MovieDialog
"Ah, my dear Madame de Montesquiou, you have no idea what happiness it brings me to see this child, at last.  I was told the very idea of such a visit would too much distress the Empress. ",happiness,MovieDialog
"Sire, you have only enemies in the court of St. Petersburg, and I fear outside your influence, Alexander will have another look at what he has agreed to. ",fear,MovieDialog
"You know me?  I would've shot his big ass.  Hey, Willie, how's it going?  Still steppin' in dog shit every day? ",anger,MovieDialog
For sure.  That's how I like 'em. ,happiness,MovieDialog
"My dear Joseph, the only thing that is clear is that my wife is a slut -- and while a man may want a slut for his mistress, he does not want her for his wife. ",anger,MovieDialog
"This my baby.  I feel like a new nigga in this car.  I get mo' phone numbers rollin' this, than I ever did on the bus. ",happiness,MovieDialog
"I am delighted to be of service to you again, Your Highness.  And I can tell you, my instructions came directly from the Emperor, with a caution to be discreet. ",happiness,MovieDialog
"If you see that boy again, bite off his ear off like Mike Tyson. ",anger,MovieDialog
"Thank you.  I only got two bullets in the mothafucka, but it's better than nothing. ",anger,MovieDialog
"Ah, that is good. ",happiness,MovieDialog
What the hell is the matter with you? ,anger,MovieDialog
You mean you heard them making love? ,disgust,MovieDialog
"What cowardice!  What treason! Joseph has ruined everything.  How could they all lose their heads. They knew I was coming up fast. Victory was just within grasp. Come, come, turn your troops around, General Belliard. ",anger,MovieDialog
"Good morning, Citizen de Beauharnais. ",happiness,MovieDialog
Shut up.  I been trying to tell yo' ass that... Day-Day is my cousin.  They're right there in the back. ,anger,MovieDialog
"Damn, you got a stalker. ",anger,MovieDialog
"Ah, good evening, my dear Duroc. I'm afraid I've been out hunting and I have had a rather bad fall. ",sadness,MovieDialog
"Yes, of course.  Hortense, darling, will you tell Louise to bring some sherry? ",happiness,MovieDialog
"I have no idea.  Her maid said she left two days ago, to meet me -- I can imagine where she is.  But when she finally does come home, she will find her things in the street and my door locked. ",anger,MovieDialog
"Yes, sir, I had the honor of meeting them on the trip from Paris. ",happiness,MovieDialog
"You are very kind, Madame de Beauharnais.  Do you have some sherry, perhaps? ",happiness,MovieDialog
"Oh, it's not the slightest inconvenience, General Bonaparte. It is an honor to have you here. ",happiness,MovieDialog
"Ah, my dear friend, come in, come in.  Please sit down. ",happiness,MovieDialog
I will never forgive you. ,sadness,MovieDialog
Go away -- I'm busy. ,anger,MovieDialog
"Yes, of course.  What do you want? ",happiness,MovieDialog
You will return to Paris tomorrow and you will carry my compliments and thanks to General Le Clerc for assigning such an excellent officer to carry out a responsibility which has meant so much to myself and to Madame Bonaparte. ,happiness,MovieDialog
"Ah, Didier -- you are alive. ",happiness,MovieDialog
"Yes, I'm sure he's been too busy chasing his whores to be bothered about my wife. ",anger,MovieDialog
You have made such excellent use of it; I should think you will hate to leave it. ,happiness,MovieDialog
"That's a nice city.  This is your first time here, isn't it? ",happiness,MovieDialog
"Not one I should like to rely on. Francis is still smarting under the terms he had to accept after Austerlitz, and he is under great pressure to recover his losses. ",sadness,MovieDialog
Nice to meet you? ,happiness,MovieDialog
"I know; this a long way from Watts.  But what I like about living out here is that you don't hear no helicopters, no sirens, no drive-by's, no nothing.  Just peace and quiet.  Listen. ",happiness,MovieDialog
"Look, Junot, you aren't going to leave this room until you explain yourself. ",anger,MovieDialog
"I'm afraid I am, just a bit. ",fear,MovieDialog
"A year ago, the whole of Europe was marching alongside of us.  Today, the whole of Europe is marching against us. ",sadness,MovieDialog
"I very seriously doubt it.  I don't think there is any possibility of making peace with England so long as she sees herself safe from invasion. That is why we must increase the pressure on her economy.  With Russia in the Continental Blockade, England must collapse.  More than 40% of her trade is with the Continent and Russia. ",anger,MovieDialog
"I'm sorry that I am unable to offer you better hospitality, but this is the only place I have inhabited for the past month. ",sadness,MovieDialog
It is a terrible shock. ,sadness,MovieDialog
"Man, after taxes, lawyer fees, and paying off my daddy's bad credit, we didn't end up with a million.  We bought this house and I spent the rest on this.  It's the bomb, huh? ",happiness,MovieDialog
"You are much younger, and much more handsome, than your pictures. ",happiness,MovieDialog
"Yes, Captain?  Have you anything you wish to say? ",happiness,MovieDialog
My mother has always loved me.  She would do anything for me. ,happiness,MovieDialog
A treaty?  Don't be ridiculous. What treaty is this?  Who made it? Who has been giving orders? ,anger,MovieDialog
You are my old friend. ,happiness,MovieDialog
"I'm sorry, I was at the theater and I didn't receive your note until I returned to my hotel. ",sadness,MovieDialog
That's a very nice name.  Where are you from? ,happiness,MovieDialog
Not be safe?  What on earth are you talking about? ,anger,MovieDialog
"Of course, my dear -- how cruel to have been separated from her.  And how strange it must be for you to be here, away from your family and everything you know. ",sadness,MovieDialog
Josephine dead -- how unbelievable! How impossible it is to believe it. She was always physically so strong -- she was never ill a day in her life. ,sadness,MovieDialog
Will I be able to play the harp?  It is an instrument of which I am very fond. ,happiness,MovieDialog
"Oh -- now, this is absolutely ridiculous!  If you don't want to be humiliated in front of your guests, you will return to the table at once. ",anger,MovieDialog
I'm afraid he has been rather upset by the outcome of the battle. ,sadness,MovieDialog
"Yes, I'm afraid he is.  I believe he is riding.  I know he'll be heartbroken to have missed you. ",sadness,MovieDialog
"Naturally, one does not take much stock in such a piece of filth but, on the other hand, it is not the sort of thing one can simply ignore. What do you think, Joseph? ",disgust,MovieDialog
"Well, whatever the hell you wanted to do, you are going to tell me everything right now.  Do you understand?! ",anger,MovieDialog
In case of a... surprise attack... at night... I am such a... light sleeper... I could wake you... I could scream. ,fear,MovieDialog
"Because, it's been a little tension between us ever since they got out the joint and ran their momma crazy.  And I'm just trying to keep the peace.  We moved out here to get away from that shit. ",anger,MovieDialog
"To Joseph Bonaparte -- Dear Joseph, I have been informed by my wife of the cold and spiteful treatment she has been receiving at the hands of my family, since my departure.  I am also informed that you have refused to pay over to her any of the money I left with you expressly for this purpose.  Must you, too, take this opportunity during my absence to indulge the petty jealousies of the Bonaparte family? ",anger,MovieDialog
"Ah, well, my dear Madame de Montesquiou, peace of mind can eventually be a substitute for happiness. ",happiness,MovieDialog
Let' s do it. ,happiness,MovieDialog
Where is he? Did you lose him? ,fear,MovieDialog
"I declare, you'll let that money haunt you to your grave, Willa Harper! ",anger,MovieDialog
"Craig, I want you to meet my old lady, Suga.  Suga, this is Craig. ",happiness,MovieDialog
I knew you wouldn't believe me. ,sadness,MovieDialog
"Pay attention, Mr. Watson. Pay attention and your daughter won't be hurt. ",anger,MovieDialog
What am I supposed to say to her? ,fear,MovieDialog
