text,label
"Win,lose or draw vs LFC, all football fans will rejoice as West Ham &amp; Chelsea fans beat the shit out of each other in a council house! #COYS",joy
"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote",joy
"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",joy
Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity,joy
Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. ,joy
Her charm is liveliness but this is also her weakness.,joy
Want Darren to open the video so he can appreciate my hilarity,joy
Okay~ #deepbreathes ☺️ we can do this @sydneyswans 💪🏻🔴⚪️ #cheer #cheer &amp; see you on the other side peeps ❤️ #AFLCatsSwans #ProudlySydney,joy
Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = #hilarity!,joy
Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = !,joy
"@FaultlessFacade &lt;she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto&gt;",joy
And thus begins my 2 week holiday! 😏😏\n#holiday #cheering #ghastinoir #rest,joy
And thus begins my 2 week holiday! 😏😏\n #holiday  #ghastinoir #rest,joy
#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! 🙌,joy
@T_newhouse13 as granny would say I don't know how to chirp,joy
"Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.",joy
"@Girlandlurchers Yep, peeps on here always out to cheer others up! I'm fine, drooling at GBBO x",joy
@enews #breezy deserve it..,joy
@simmy_hanley @Schrise also a #delight,joy
@simmy_hanley @Schrise also a ,joy
That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone,joy
@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,joy
"@veryeloise your gunna make me cry, I need a glee day",joy
is it bad that kurt is literally me..? #glee,joy
is it bad that kurt is literally me..? ,joy
Whatever you decide to do make sure it makes you #happy.,joy
Whatever you decide to do make sure it makes you .,joy
Lea doing a mini set tour of glee my heart just cried tears of happiness and sadness,joy
"light shining thru a clear sparkling stream of piss ,is a sight women will never know of(also tells tht system ure system is healthy)",joy
Treat joy and laughter as a form of worship and spiritual warfare!  #live #victory #worship,joy
Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship,joy
"@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate",joy
"#PeopleLikeMeBecause    People are using this hashtag to brag about themselves.  I'm not interested in pleasing others, but in pleasing God.",joy
The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear,joy
ari looks hilarious oh my g d this is too much,joy
The people that call in to POV on KX4 make my night. #hilarious,joy
The people that call in to POV on KX4 make my night. ,joy
hilarity ensues,joy
5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc,joy
"Beings in my physical reality are my reflection, so me being always joyful extends to their lives.",joy
@XGames looks exhilarating! Looking forward to seeing 👍🏼,joy
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ ,joy
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ #smile,joy
Howling with laughter at “WELL DONE BEZZA!” #bakeoff #GBBO,joy
"@yap_yip --an uncertainty. [Halsey teases, her lips curving into a jovial smirk.]",joy
"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy
"@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!",joy
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*,joy
"@glacierqxeen \n\n'Whoo, welcome~!' He greeted cheerfully.",joy
"@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.",joy
@MrsTaraX @PlateGotAte YES! I am rejoicing,joy
Sometimes I get to sit back and be proud of myself for pleasing Him so well.,joy
@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,joy
@JackHoward the Christmas episode genuinely had me in tears of laughter,joy
i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.,joy
@julwhite chirp chirp! :),joy
@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look),joy
@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P,joy
@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl  #love,joy
@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl #happy #love,joy
@carras16 still bright ✨,joy
Accept the challenges so that you can feel the exhilaration of victory. \n\n#MBMcLisse,joy
Sanatana Lopez is definitely me 😂 #glee,joy
Sanatana Lopez is definitely me 😂 ,joy
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism,joy
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ,joy
Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.,joy
Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded,joy
@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad,joy
How do adults remain jovial amidst all the bad news?,joy
"I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!",joy
Just caught up with @RichardEGrant's wonderful new series on #EalingComedies. Infectious delight in every interview and film clip.,joy
So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂,joy
Will be a lively evening at ot that one.,joy
Bridesmaid dresses: having carnal delight in addition to separates: RFpBAX,joy
@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,joy
Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental,joy
Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental,joy
Well that draw is lively! #EFLCup,joy
"laughter is such a powerful thing and everybody deserves to laugh, if u like shitty romcoms and get a giggle outta planet uranus, power to u",joy
I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤,joy
#LethalWeapon A suicidal Vet with PTSD... so FUCKING FUNNY.... let the hilarity begin...,joy
@xmaseveevil1. #MSM is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. Just like Hawkings,joy
I don't fuck with people who don't smile back at me in corridors,joy
@lakeline I still find you pleasing.,joy
"We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails",joy
"Dehydrated, exhausted, stressed but still blessed. ",joy
"Dehydrated, exhausted, stressed but still blessed. #optimism",joy
Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,joy
when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy
semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,joy
"@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.",joy
@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!,joy
#Sports Top seed Johnson chases double delight at Tour Championship,joy
This meth documentary is exhilarating,joy
You head north and arrive at a breezy cave. It smells sweet. You glance at your watch; you're running 15 minutes late.,joy
"@elevens_eggos_ 'El?' He turned around to her, smiling before hugging her gently.",joy
"@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.",joy
To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots,joy
To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry #smile #offalonehugots,joy
Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life,joy
"With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie",joy
I refuse to be a chirp chirp girl,joy
It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.,joy
"While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...",joy
Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable,joy
#Matthew 25; 1-13\nCould somebody shoot a #video about it?\nIt could be 1 of those #horror videos but in the same time turning many 2 #Christ,fear
@bkero @whispersystems Which really sucks because typing on a mobile device is always horrible and I hate it.,fear
Be #afraid of the #quiet ones they are the ones who actually #think.,fear
@riinkanei he's a horrible person and now i gag when i see people quote him,fear
What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle,fear
What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation  #success #hustle,fear
a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish,fear
US you need to band together not apart #nevertrump he promotes hatred and fuels #fear,fear
US you need to band together not apart #nevertrump he promotes hatred and fuels ,fear
